#
# Generated by M. Cushing, Fri Aug  1 20:41:53 2014
#
# IP coefficients for SpeX for the 0.3, 0.5 0.8, 1.6, and 3.0 
# arcsecond-wide slits.  See mc_instrprof.pro for their use.
#
0.0 0.969822 0.768373
0.0 1.60602 0.714163
0.0 2.59172 0.751883
0.0 5.16330 0.782718
0.0 9.63019 0.834605
