#
# Generated by M. Cushing, Fri Aug  1 20:41:53 2014
#
# IP coefficients for uSpeX for the 0.3, 0.5 0.8, 1.6, and 3.0 
# arcsecond-wide slits.  See mc_instrprof.pro for their use.
#
0.0  1.47148 0.88477
0.0  2.74548 1.00167
0.0  3.85672 0.96742
0.0  7.63605 1.00633
0.0 14.26389 1.14912
        
